,0,1,2,3,4
a2b5f111-0375-45e8-bd84-8ed9efaa4b6c,"BECHTEL GROUP, INC.",BECHTEL GROUP INC,60000.00,2013-10-21T15:38:26.780000-04:00,2013
811db6bf-5df0-4ef7-bd91-c6da933f8a51,"MARCUS G. FAUST, PC",NV ENERGY,,2013-10-21T16:10:29.923000-04:00,2013
1c2fa8e2-acb2-4ef6-a3df-19075666a3a4,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,600000.00,2013-10-21T16:27:47.150000-04:00,2013
d5d1feb2-dc37-45ff-95e3-60f2bd41120c,"EOP GROUP, INC.",NUCLEAR ENERGY INSTITUTE,,2013-10-21T16:27:51.417000-04:00,2013
7507d9ea-af0f-4784-9733-6b596cfa12e1,PPL CORPORATION,PPL CORPORATION,140000.00,2013-10-21T16:31:23.790000-04:00,2013
4b4bf99e-7283-414b-9f2a-83df25cce29d,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,980000.00,2013-10-21T16:33:47.087000-04:00,2013
7b28e925-900b-440e-8393-bc840f28d17c,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,130000.00,2013-10-21T16:42:08.143000-04:00,2013
b78efc7b-4cde-4006-8886-7fafc719d967,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,950000.00,2013-10-21T16:53:24.093000-04:00,2013
cf9900b1-f0eb-4e23-845e-920f05dd358d,BGR GOVERNMENT AFFAIRS,SOUTHERN COMPANY SERVICES INC,,2013-10-21T17:06:23.947000-04:00,2013
81e3a57e-8273-42f3-a5fc-b366c536df6a,SOUTHERN COMPANY,SOUTHERN COMPANY,2400000.00,2013-10-21T17:36:50.857000-04:00,2013
bd37ae06-2280-4814-aa8e-55e30187c71a,"SIGNAL GROUP CONSULTING, LLC","THE BABCOCK & WILCOX COMPANY (FKA BWX TECHNOLOGIES, INC.)",,2013-10-21T17:38:01.013000-04:00,2013
be1574da-d2a5-43cb-842f-0f4de5370830,HONEYWELL INTERNATIONAL,HONEYWELL INTERNATIONAL,1310000.00,2013-10-21T17:47:05.087000-04:00,2013
a2baf6de-7c7f-4fee-b192-662c04145b94,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",425000.00,2013-10-21T20:10:16.850000-04:00,2013
1ec4c0df-fd4c-4d87-aa93-28251785793a,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,30000.00,2013-10-21T22:19:46.303000-04:00,2013
0a4d844a-26d6-475e-be06-bbf4e8f8a0b2,CCMSC CORPORATION,GOVERNMENTAL STRATEGIES INC (ON BEHALF OF THE PSEG SERVICES CORP ),,2013-10-23T06:44:58.413000-04:00,2013
8aa3f369-8ebb-4377-83d7-7950053be45b,"AUSTIN ENERGY/CITY OF AUSTIN, TEXAS","AUSTIN ENERGY/CITY OF AUSTIN, TEXAS",7000.00,2013-10-23T16:53:21.597000-04:00,2013
0656edba-45ed-4a70-a924-d7df63e78abe,"LTD GROUP, LLC",AREVA NC INC,,2013-11-20T13:46:01.123000-05:00,2013
fcfc45b5-bdab-496f-b50b-80fa6d875b5a,"LTD GROUP, LLC",DUKE ENERGY CORPORATION,,2013-11-20T13:40:59.407000-05:00,2013
9df1fbf4-e586-44ba-b7f0-decffacfb587,"LTD GROUP, LLC",SOUTHERN COMPANY,,2013-11-20T13:52:02.307000-05:00,2013
9003fce4-7bc4-4186-9f56-82c96de4c421,"GOVERNMENTAL STRATEGIES, INC.",WESTAR ENERGY,,2013-11-27T10:56:24.530000-05:00,2013
61fd2727-c51b-4ecb-bd46-2e75fe3d826f,"GOVERNMENTAL STRATEGIES, INC.",PSEG SERVICES CORP,,2013-12-09T09:35:04.083000-05:00,2013
699edd30-0003-4837-bd13-3c934b1c7a24,"GOVERNMENTAL STRATEGIES, INC.",NUCLEAR ENERGY INSTITUTE,,2013-12-09T13:00:03.893000-05:00,2013
ce45c7e8-ddd0-4062-ba0a-58bb80b54694,FORBES-TATE,GENERAL ATOMICS,,2014-01-06T16:07:41.870000-05:00,2013
ddd2419f-6cd1-4f87-b555-7effecdf056b,FORBES-TATE,SCANA CORPORATION,,2014-01-06T16:34:00.860000-05:00,2013
e1c9c7f6-00a2-46bf-829e-4df25ad1e06f,"MARCUS G. FAUST, PC",NV ENERGY,,2014-01-13T10:19:57.023000-05:00,2013
919af352-7921-4509-904d-84caa4b720c3,STRATEGIC MARKETING INNOVATIONS,USACA,,2014-01-14T10:44:48.850000-05:00,2013
f710e1b5-36ef-4470-9ae5-a08d56744c6a,"DS2 GROUP, LLC",ENTERGY SERVICES LLC,,2014-01-15T09:14:19.143000-05:00,2013
5b70d2d0-f6c5-4682-b857-d4a953ced268,"DS2 GROUP, LLC",EXELON CORPORATION,,2014-01-15T09:17:23.327000-05:00,2013
c09d5b28-03e7-49e1-b99d-d5cbdb0cb6b9,"DS2 GROUP, LLC",NUCLEAR ENERGY INSTITUTE,,2014-01-15T09:19:24.717000-05:00,2013
6abafdff-a395-418a-8471-08efb0fce074,"DS2 GROUP, LLC",PUBLIC SERVICE ENTERPRISE GROUP,,2014-01-15T09:25:30.367000-05:00,2013
ad018ab1-cdd0-4e6c-8562-85f01db6f8cb,"K&L GATES, LLP",BABCOCK & WILCOX COMPANY,,2014-01-15T09:38:49.007000-05:00,2013
1e849b2c-d547-4d5f-a45e-1bf67793e093,"OMER F. BROWN, II LAW OFFICE",CONTRACTORS INTERNATIONAL GROUP ON NUCLEAR LIABILITY,,2014-01-15T10:41:19.153000-05:00,2013
ad4f0e1d-80f6-446d-936f-26226b144a86,"LJ CONSULTING, LLC",SOUTHERN COMPANY,,2014-01-15T13:37:16.890000-05:00,2013
7631f750-0389-4e06-ae88-b794b2380cd1,"MCKENNA, LONG & ALDRIDGE",CAMECO CORPORATION,,2014-01-15T17:53:18.990000-05:00,2013
85ed8e9c-911c-4e0a-af29-df68f73b485b,BLUEWATER STRATEGIES,TOSHIBA CORPORATION,,2014-01-16T10:04:23.487000-05:00,2013
55602ed2-5fb1-4dbb-865a-e414e0bf87fe,"THE PETRIZZO GROUP, INC.",VULCAN INC -- A PAUL G ALLEN COMPANY,,2014-01-16T10:19:58.603000-05:00,2013
825911e7-f0ea-493f-a409-bfc26404fc9f,BLUEWATER STRATEGIES,ENERGY FUTURE HOLDINGS CORP.,,2014-01-16T10:44:45.657000-05:00,2013
c69a0963-f8da-4bf4-98d7-f0072bb4c7a8,AKERMAN LLP,NYE COUNTY NEVADA,,2014-01-16T11:49:16.583000-05:00,2013
68a353ff-03b6-4b22-ba5d-b1784d09479d,"WILLIAMS AND JENSEN, PLLC","THE SHAW GROUP, INC.",,2014-01-16T11:19:17.723000-05:00,2013
15d9367a-e971-410e-a7d7-5224183a3bff,"THE NICKLES GROUP, LLC",EXELON BUSINESS SERVICES COMPANY,,2014-01-16T15:16:54.803000-05:00,2013
1139db1d-4050-492b-94fc-5bbc4bb5d676,"KOUNTOUPES DENHAM CARR & REID, LLC",NUCLEAR ENERGY INSTITUTE (NEI),,2014-01-16T16:43:07.987000-05:00,2013
5d13e5be-a643-4b0f-ba8a-602d4d0df894,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,90000.00,2014-01-17T11:29:24.690000-05:00,2013
a73ecf24-ea76-4415-811f-fe1485d8ec59,AMERICAN PHYSICAL SOCIETY,AMERICAN PHYSICAL SOCIETY,130000.00,2014-01-17T11:57:46.187000-05:00,2013
6c777f87-cfc0-49ac-a12c-3e408c432d7b,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,300000.00,2014-01-17T13:54:45.550000-05:00,2013
555a07e6-8027-49bf-afc4-a8c9fa34458d,SCANA CORPORATION,SCANA CORPORATION,250000.00,2014-01-17T14:19:22.577000-05:00,2013
82f91044-dc50-4e16-ab50-4885c4d5aebe,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,300000.00,2014-01-17T14:53:09.323000-05:00,2013
fede975d-e6ba-49a6-beca-3e5ed4ca28c3,THE INGRAM GROUP LLC,SOUTHERN COMPANY,,2014-01-17T15:39:49.407000-05:00,2013
77e040d3-8a11-4248-a09e-12891f41775c,"BECHTEL GROUP, INC.",BECHTEL GROUP INC,20000.00,2014-01-17T16:46:52.297000-05:00,2013
052d6984-635b-47ee-b015-d4d60bf29545,"BECHTEL NATIONAL, INC",BECHTEL NATIONAL INC,100000.00,2014-01-17T16:52:22.157000-05:00,2013
db4cd2f1-dc64-45b2-9c98-da301b95a72c,PPL CORPORATION,PPL CORPORATION,230000.00,2014-01-17T17:29:57.217000-05:00,2013
218cb6f7-d974-487f-a9f8-583c6b75ea90,PILLSBURY WINTHROP SHAW PITTMAN LLP,MITSUBISHI NUCLEAR ENERGY SYSTEMS INC,,2014-01-17T17:37:17.797000-05:00,2013
960a7b29-d931-480c-8569-090a62b6a905,HUNTINGTON INGALLS INDUSTRIES INCORPORATED,HUNTINGTON INGALLS INDUSTRIES INCORPORATED,1527845.00,2014-01-17T18:39:34.790000-05:00,2013
bc400366-6e8c-4330-bb9e-dbcb65cada5b,"KADESH & ASSOCIATES, LLC",THE NUCLEAR ENERGY INSTITUTE,,2014-01-20T09:38:33.897000-05:00,2013
cfb5ebd6-c33a-4b9f-8404-8f43952958b0,OWEN EVANS INGOLS,ENTERGY SERVICES LLC,,2014-01-20T10:32:20.500000-05:00,2013
6cd96394-6a80-4974-ba65-5747ccbd9a4f,FIRSTENERGY CORP,FIRSTENERGY CORP,400000.00,2014-01-20T11:01:56.723000-05:00,2013
b345b3d8-6031-47c0-84cf-bf7bed8729ed,GENERAL DYNAMICS CORP,GENERAL DYNAMICS CORP,3265010.00,2014-01-20T11:14:13.783000-05:00,2013
1c865403-7343-4285-b0dc-fd8de32685fd,WESTINGHOUSE ELECTRIC COMPANY,WESTINGHOUSE ELECTRIC COMPANY,140000.00,2014-01-20T15:13:39.737000-05:00,2013
22d72b6c-ff58-421b-886a-86ada9765c25,"FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)",170000.00,2014-01-20T15:27:07.370000-05:00,2013
2d763375-a790-46ba-b068-809aa7b8f284,CHICAGO BRIDGE & IRON COMPANY N.V.,CHICAGO BRIDGE & IRON COMPANY N V,290000.00,2014-01-20T16:01:23.653000-05:00,2013
47b1d670-7a14-4f45-a640-0a770be2ba5e,"XCEL ENERGY, INC",XCEL ENERGY INC,490000.00,2014-01-20T16:37:31.057000-05:00,2013
c3250390-9413-4b93-9ac5-67d71c321170,CMS ENERGY CORP,CMS ENERGY CORP,310000.00,2014-01-21T08:44:09.527000-05:00,2013
28051650-f9df-4bb9-9e26-631bdc9346f2,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,1580000.00,2014-01-21T09:58:48.103000-05:00,2013
c23f0ac4-b8b1-452d-ae40-f4d632abd61d,PINNACLE WEST CAPITAL CORPORATION,PINNACLE WEST CAPITAL CORPORATION,140000.00,2014-01-21T09:59:54.493000-05:00,2013
4d0a82a8-0272-483f-b5b2-ce275a45c894,FORBES-TATE,GENERAL ATOMICS,,2014-01-21T11:00:02.360000-05:00,2013
26b257b6-d078-4847-8b1a-c74a07aa55a6,"ML STRATEGIES, LLC",FLUOR CORPORATION,,2014-01-21T11:13:55.730000-05:00,2013
15f2cd28-31aa-42ba-b700-2ff37d787918,"NUCLEAR ENERGY INSTITUTE, INC.","NUCLEAR ENERGY INSTITUTE, INC",460000.00,2014-01-21T11:21:06.883000-05:00,2013
15f2cd28-31aa-42ba-b700-2ff37d787918,"NUCLEAR ENERGY INSTITUTE, INC.","NUCLEAR ENERGY INSTITUTE, INC",460000.00,2014-01-21T11:21:06.883000-05:00,2013
29fe71d5-f21f-46aa-bc74-41eac7ea20d4,BGR GOVERNMENT AFFAIRS,SOUTHERN COMPANY SERVICES INC,,2014-01-21T11:24:43.400000-05:00,2013
a4725da0-fe73-46ff-a025-d4febe2680e3,FORBES-TATE,SCANA CORPORATION,,2014-01-21T11:47:38.763000-05:00,2013
33db8c8f-847d-4b58-901c-88a05437534e,BATTELLE MEMORIAL INSTITUTE,BATTELLE MEMORIAL INSTITUTE,160000.00,2014-01-21T13:03:41.873000-05:00,2013
b4a947dc-5e01-4e59-9d61-0d133a75b023,"ML STRATEGIES, LLC",BABCOCK & WILCOX COMPANY,,2014-01-21T13:25:28.327000-05:00,2013
8e04bbe2-16ec-49fe-96da-b3f18ec02500,"TROUTMAN PEPPER STRATEGIES, LLC (FKA TROUTMAN SANDERS PUBLIC AFFAIRS GROUP, LLC)",SOUTHERN COMPANY SERVICES INC,,2014-01-21T13:32:07.873000-05:00,2013
310e2b47-a399-4cbc-9b9c-26316fe594b4,"ALPINE GROUP PARTNERS, LLC.",WESTINGHOUSE ELECTRIC COMPANY LLC,,2014-01-21T14:24:20.400000-05:00,2013
e7f9c1d0-49b2-486f-ab32-e6c82cf4e873,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",361000.00,2014-01-21T14:29:23.817000-05:00,2013
631f6c62-81b5-48b3-b22f-2940206ab19b,SOUTHERN COMPANY,SOUTHERN COMPANY,4050000.00,2014-01-21T14:30:10.787000-05:00,2013
0f9f318b-2765-47e9-bb2d-59690bcd925a,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,1140000.00,2014-01-21T14:49:02.577000-05:00,2013
57ee5fa0-5478-4c4f-9779-c67b8a50dcda,"WEXLER | WALKER, A UNIT OF HILL+KNOWLTON STRATEGIES, LLC",NUCLEAR ENERGY INSTITUTE (NEI),,2014-01-21T15:39:52.383000-05:00,2013
1aca5dc2-687d-4556-8243-10c0ae29a9fe,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,30000.00,2014-01-21T15:52:58.863000-05:00,2013
908c007f-0335-4f7c-842c-54dae3e2c6a3,BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),BERKSHIRE HATHAWAY ENERGY (FORMERLY MIDAMERICAN ENERGY HOLDINGS COMPANY),350000.00,2014-01-21T16:31:03.940000-05:00,2013
91dcbdfc-0ca8-4d1b-bd82-a891a5085949,"NEXTERA ENERGY, INC.",NEXTERA ENERGY INC,1310000.00,2014-01-21T17:37:27.677000-05:00,2013
746e4e3f-b224-4f77-9909-aa7aec35f066,HONEYWELL INTERNATIONAL,HONEYWELL INTERNATIONAL,1500000.00,2014-01-21T18:31:16.733000-05:00,2013
f2530c75-9a95-4cfc-ae1e-1c78221915a6,"ENTERGY SERVICES, LLC",ENTERGY SERVICES LLC,660000.00,2014-01-21T19:04:46.617000-05:00,2013
e916d8b8-9f3b-4cd0-aba5-3d210e6c9f02,"SIGNAL GROUP CONSULTING, LLC","THE BABCOCK & WILCOX COMPANY (FKA BWX TECHNOLOGIES, INC.)",,2014-01-21T18:48:37.073000-05:00,2013
8683d550-e59f-4ed4-b3ac-0a2172218f25,"EOP GROUP, INC.",NUCLEAR ENERGY INSTITUTE,,2014-01-22T09:23:06.133000-05:00,2013
71c8642c-c768-4853-a6d8-171aee71b1df,"PROGRESS ENERGY, INC.",PROGRESS ENERGY INC,60000.00,2014-01-22T11:21:43.107000-05:00,2013
8c413a68-56cf-4024-ad76-042c3cac24d5,"THE OB-C GROUP, LLC",CENTRUS ENERGY -- FORMERLY KNOW AS UNITED STATES ENRICHMENT CORPORATION,,2014-01-22T11:29:01.137000-05:00,2013
28eb520f-afd6-4bad-b535-16a05b820274,"AUSTIN ENERGY/CITY OF AUSTIN, TEXAS","AUSTIN ENERGY/CITY OF AUSTIN, TEXAS",8000.00,2014-01-22T12:31:41.030000-05:00,2013
173b3878-3485-45e5-81b0-ff8d01cc995f,HOGAN LOVELLS US LLP,EDISON INTERNATIONAL,,2014-01-22T13:47:26.470000-05:00,2013
f2f6f1fb-c3a8-4bdf-9e7b-4325e86b3a80,NELSON MULLINS RILEY & SCARBOROUGH,AREVA ENTERPRISES INC,,2014-01-22T14:00:48.887000-05:00,2013
b3ad48ba-f2d5-4664-bfcb-e5a174c74d4f,MAYER BROWN LLP,"MITSUBISHI NUCLEAR ENERGY SYSTEMS, INC.",,2014-01-22T14:30:45.590000-05:00,2013
3899ebf1-e41c-40e5-a921-7bdd9ea56411,EDISON ELECTRIC INSTITUTE,EDISON ELECTRIC INSTITUTE,2530000.00,2014-01-22T14:58:25.630000-05:00,2013
14d994ae-ce8e-431a-9016-918891aee42b,"EXELON BUSINESS SERVICES, LLC",EXELON BUSINESS SERVICES LLC,1100000.00,2014-01-22T20:38:39.730000-05:00,2013
26ff9fd7-6676-4de2-8ee1-e17f08631f35,SELLERY ASSOCIATES,XCEL ENERGY,,2014-01-23T15:34:17.473000-05:00,2013
7483e037-22a2-46b6-a136-b38bb78b2b29,"GOVERNMENTAL STRATEGIES, INC.",NUCLEAR ENERGY INSTITUTE,,2014-01-27T17:22:22-05:00,2013
67519726-adc9-474d-a926-1d19328e2d86,"GOVERNMENTAL STRATEGIES, INC.",PSEG SERVICES CORP,,2014-01-27T18:14:25.870000-05:00,2013
4efe1d4d-4370-4365-911e-789bfea8487c,MAYER BROWN LLP,"MITSUBISHI NUCLEAR ENERGY SYSTEMS, INC.",,2014-01-28T16:36:34.927000-05:00,2013
2b39494d-f738-47ea-9112-6ca16dd4045c,"LTD GROUP, LLC",EDISON ELECTRIC INSTITUTE,,2014-02-11T17:09:12.547000-05:00,2013
d4c92aa5-f4dd-4110-9fe3-e92aaeecdd2d,"LTD GROUP, LLC",SOUTHERN COMPANY,,2014-02-19T17:11:28-05:00,2013
1523122f-2fcf-4c56-9f9d-7cb9e4eb5030,"K&L GATES, LLP",BABCOCK & WILCOX COMPANY,,2014-02-28T16:22:49.540000-05:00,2013
124f1452-b891-4d6f-a6b7-91cbafeac650,NORTH AMERICAN ELECTRIC RELIABILITY CORPORATION,NORTH AMERICAN ELECTRIC RELIABILITY CORPORATION,30000.00,2014-03-26T13:38:49.287000-04:00,2010
c5cf4ada-a859-429e-a5cb-15511430febe,CONCORDIA POWER,NEXT GENERATION NUCLEAR PLANT INDUSTRY ALLIANCE,,2014-03-27T10:28:52.927000-04:00,2014
ff7ca1aa-864f-42b1-871b-d3cb6b2799c2,"OMER F. BROWN, II LAW OFFICE",CONTRACTORS INTERNATIONAL GROUP ON NUCLEAR LIABILITY,,2014-04-08T07:57:35.390000-04:00,2014
ea110315-0e6b-45cb-8f9f-dd88ab868fe6,"DS2 GROUP, LLC",NUCLEAR ENERGY INSTITUTE,,2014-04-08T10:51:06.340000-04:00,2014
8df660e8-7c6b-47aa-bfe9-dee6cde8c2e9,"DS2 GROUP, LLC",EXELON CORPORATION,,2014-04-08T10:54:07.433000-04:00,2014
a21b4cf7-7363-4f6c-be41-28b41e787f33,"DS2 GROUP, LLC",PUBLIC SERVICE ENTERPRISE GROUP,,2014-04-08T10:53:06.903000-04:00,2014
0ee21298-2363-4c09-b807-70deb08d88c8,"DS2 GROUP, LLC",ENTERGY SERVICES LLC,,2014-04-08T10:56:08.527000-04:00,2014
eac37b2c-36df-43f3-80e2-a812b33d6c7b,"K&L GATES, LLP",BABCOCK & WILCOX COMPANY,,2014-04-10T12:24:57.280000-04:00,2014
3c168193-e2ec-4bb7-9fec-d56350e4914c,CARBONLEAF LLC,INDUSTRIAL ENERGY CONSUMERS OF AMERICA,,2014-04-11T08:24:22.607000-04:00,2014
3ecf0764-1d74-425c-bfa0-e6c6eb95f59c,"THE NICKLES GROUP, LLC",EXELON BUSINESS SERVICES COMPANY,,2014-04-14T11:54:50.453000-04:00,2014
839f09c9-65cb-40d9-b98f-7b348f9a8ed1,"PEPCO HOLDINGS, INC.",PEPCO HOLDINGS INC,320000.00,2014-04-14T14:44:07.283000-04:00,2014
a39d9376-7a74-4c8e-a7ad-8df107175a38,BEVERLY MARSHALL,NUCLEAR ENERGY INSTITUTE,,2014-04-15T11:42:14.763000-04:00,2014
edd26cfc-8ba7-44b8-92ca-264689efdbb6,AMERICAN PHYSICAL SOCIETY,AMERICAN PHYSICAL SOCIETY,100000.00,2014-04-15T11:43:16.230000-04:00,2014
2575839f-c9e4-4bea-b71b-f955160c79ae,CONGRESSIONAL STRATEGIES LLC,CURTIS-WRIGHT CORP (FORMERLY KNOWN AS CURTIS WRIGHT EMD),,2014-04-15T12:44:10.887000-04:00,2014
2f15de69-c993-4978-89d4-f634d4d2ccb6,"LJ CONSULTING, LLC",SOUTHERN COMPANY,,2014-04-15T15:23:09.667000-04:00,2014
8b305c6c-a396-48e9-ae3a-214b1efde98a,CAPITOL COUNSEL LLC,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY INC. (SANTEE COOPER),,2014-04-15T14:51:51.293000-04:00,2014
a6662632-303d-4be8-9ee7-bd8595c12d1e,"MARCUS G. FAUST, PC",NV ENERGY,,2014-04-16T12:16:33.443000-04:00,2014
0262b0dd-d0d9-43a5-9752-b4243dc23083,THE INGRAM GROUP LLC,SOUTHERN COMPANY,,2014-04-16T12:21:16.587000-04:00,2014
0063ecde-ae9a-4d55-9b95-ff9ce599ec57,BLUEWATER STRATEGIES,TOSHIBA CORPORATION,,2014-04-16T12:26:22.587000-04:00,2014
f4f765ca-3779-4f86-be98-efa1a0607615,"MARCUS G. FAUST, PC",NV ENERGY,,2014-04-16T12:20:36.193000-04:00,2014
de8da40b-38d0-49c4-a3f0-d29dfb48ad55,BLUEWATER STRATEGIES,ENERGY FUTURE HOLDINGS CORP.,,2014-04-16T12:31:26.007000-04:00,2014
8945979f-4e27-4994-8672-51027d12774b,OWEN EVANS INGOLS,ENTERGY SERVICES LLC,,2014-04-16T13:17:25.270000-04:00,2014
e91673b2-de57-40f4-907c-d251902ca557,"KOUNTOUPES DENHAM CARR & REID, LLC",NUCLEAR ENERGY INSTITUTE (NEI),,2014-04-16T15:57:18.647000-04:00,2014
58dcc285-5064-4d30-a28e-2514c229fb41,STRATEGIC MARKETING INNOVATIONS,USACA,,2014-04-17T09:50:20.487000-04:00,2014
a290c169-f785-446e-870c-e3fb9f185868,"ML STRATEGIES, LLC",BABCOCK & WILCOX COMPANY,,2014-04-17T10:36:51.237000-04:00,2014
0589f9ff-36f9-459f-9899-fedd3547d376,"CENTERPOINT ENERGY, INC.","CENTERPOINT ENERGY, INC.",723000.00,2014-04-17T11:03:13.377000-04:00,2014
19add55f-7cf1-47c6-9feb-e1fc926dfc95,SCANA CORPORATION,SCANA CORPORATION,420000.00,2014-04-17T13:46:28.643000-04:00,2014
744ad138-914c-4f6e-be80-df8b82d4fc84,THORN RUN PARTNERS,FLUOR CORPORATION,,2014-04-17T14:03:57.207000-04:00,2014
15431843-f230-4011-828e-c140e795aaee,"KOUNTOUPES DENHAM CARR & REID, LLC",GENERAL ELECTRIC COMPANY,,2014-04-17T14:29:24.267000-04:00,2014
c05f716b-7907-430a-a521-7af3544c2b87,"ALPINE GROUP PARTNERS, LLC.",WESTINGHOUSE ELECTRIC COMPANY LLC,,2014-04-17T14:50:41.910000-04:00,2014
c5f4bb04-de2e-4df6-b5cf-dc2a417d62ba,WESTINGHOUSE ELECTRIC COMPANY,WESTINGHOUSE ELECTRIC COMPANY,200000.00,2014-04-17T15:01:16.580000-04:00,2014
f374ff1d-4e7d-406e-9341-c2d102ca9801,HERITAGE ACTION FOR AMERICA,HERITAGE ACTION FOR AMERICA,90000.00,2014-04-18T09:50:36.477000-04:00,2014
b15fee97-8e0d-4af8-ac3f-68f11ec74819,GENERAL DYNAMICS CORP,GENERAL DYNAMICS CORP,2402073.00,2014-04-18T10:35:06.573000-04:00,2014
8987d2ca-d3fa-45db-b726-2821bb776b08,CMS ENERGY CORP,CMS ENERGY CORP,360000.00,2014-04-18T10:44:35.290000-04:00,2014
75f7275f-5116-48ba-aa8d-c31549fd28ce,"WILLIAMS AND JENSEN, PLLC","THE SHAW GROUP, INC.",,2014-04-18T10:58:22.307000-04:00,2014
8c9f5ba3-0509-49ed-9871-5c7cdeb8632d,"KADESH & ASSOCIATES, LLC",THE NUCLEAR ENERGY INSTITUTE,,2014-04-18T10:52:02.180000-04:00,2014
73683e64-357f-421c-aa32-bf96c6abecd9,UNIVERSITY OF PITTSBURGH,UNIVERSITY OF PITTSBURGH,70000.00,2014-04-18T16:08:58.837000-04:00,2014
1ff1cdad-e302-4e49-98cc-bf9e389e016f,MAYER BROWN LLP,"MITSUBISHI NUCLEAR ENERGY SYSTEMS, INC.",,2014-04-19T05:30:07.647000-04:00,2014
cb824534-11d0-4478-92fe-319821157153,CHICAGO BRIDGE & IRON COMPANY N.V.,CHICAGO BRIDGE & IRON COMPANY N V,470000.00,2014-04-20T17:29:03.793000-04:00,2014
1283a411-6d6e-4343-a1b7-b01ebf8d9a1b,"THE OB-C GROUP, LLC",CENTRUS ENERGY -- FORMERLY KNOW AS UNITED STATES ENRICHMENT CORPORATION,,2014-04-21T09:03:38.910000-04:00,2014
666f0d1d-0200-4302-82d1-44c0539b5869,FIRSTENERGY CORP,FIRSTENERGY CORP,508700.00,2014-04-21T10:29:29.143000-04:00,2014
53c9884f-bb8b-45ec-b990-91d1832fccf9,"ML STRATEGIES, LLC",FLUOR CORPORATION,,2014-04-21T10:48:57.567000-04:00,2013
792f6c28-8dd6-40e7-9ac6-bd50ace5b497,FORBES-TATE,GENERAL ATOMICS,,2014-04-21T11:16:36.293000-04:00,2014
1bed2d29-3a4d-4e68-8b26-fc20e321dee8,AKERMAN LLP,NYE COUNTY NEVADA,,2014-04-21T11:53:47.787000-04:00,2014
855d495a-06ee-4f9f-bd94-499a2a84d02e,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIC SERVICE ENTERPRISE GROUP,810000.00,2014-04-21T12:03:35.490000-04:00,2014
5bb68f97-9eed-490b-8bf4-b3e4185ee4ef,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,50000.00,2014-04-21T12:19:35.693000-04:00,2014
5bb68f97-9eed-490b-8bf4-b3e4185ee4ef,NORTH CAROLINA STATE UNIVERSITY,NORTH CAROLINA STATE UNIVERSITY,50000.00,2014-04-21T12:19:35.693000-04:00,2014
f8ed9572-ee08-42be-ba24-81c12a9b4d7e,"BECHTEL GROUP, INC.",BECHTEL GROUP INC,50000.00,2014-04-21T12:20:39.240000-04:00,2014
72fb8917-03ff-4f39-a85b-2b287052ca68,"BECHTEL NATIONAL, INC",BECHTEL NATIONAL INC,30000.00,2014-04-21T12:22:47.740000-04:00,2014
1b796974-3059-46d5-9e0b-6ed2bd8aa548,DUKE ENERGY CORPORATION,DUKE ENERGY CORPORATION,2040000.00,2014-04-21T12:34:17.160000-04:00,2014
cf2fb7e6-c253-448c-91d2-b40c729456db,"FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)","FRAMATOME, INC. (FORMELY KNOWN AS AREVA, INC.)",190000.00,2014-04-21T13:58:51.693000-04:00,2014
d7c82638-f99c-4cc1-be06-1c33ba63cc7b,FORBES-TATE,SCANA CORPORATION,,2014-04-21T14:09:30.723000-04:00,2014
f73b7474-3bff-4bab-9d81-66a625b7d5a4,HUNTINGTON INGALLS INDUSTRIES INCORPORATED,HUNTINGTON INGALLS INDUSTRIES INCORPORATED,731963.00,2014-04-21T14:13:01.347000-04:00,2014
c5461d3a-8077-499c-b8dd-3e75483c6329,HOGAN LOVELLS US LLP,EDISON INTERNATIONAL,,2014-04-21T14:14:04.507000-04:00,2014
cc9aca7c-9a1b-46b8-adf3-bbf25e9171ea,"NUCLEAR ENERGY INSTITUTE, INC.","NUCLEAR ENERGY INSTITUTE, INC",660000.00,2014-04-21T14:37:08.300000-04:00,2014
